dataset,scenario,branch,part0_model,metric,part2_n_runs,part2_mean,part2_std,part0_value,delta_part2_minus_part0,part2_better
AirPassengers,S2,ChalML,Auto-ARIMA,mae,18,30.61127461397719,0.5527255652468518,15.16760177383131,15.44367284014588,False
AirPassengers,S2,ChalML,Auto-ARIMA,rmse,18,36.756495018671,0.881197356234512,18.93487539786001,17.821619620810992,False
AirPassengers,S2,ChalML,Auto-ARIMA,smape,18,7.027360035702447,0.0895059334373962,3.462552803992238,3.564807231710209,False
AirPassengers,S2,ChalML,Auto-ARIMA,mase,18,1.0405812822573104,0.018789020864827,0.720161017166501,0.3204202650908093,False
AirPassengers,S2,ChalML,Auto-ARIMA,r2,18,0.7785608102955472,0.0110914837527395,0.941267900739009,-0.1627070904434617,False
AirPassengers,S3,Base,Naive (Flat),mae,12,28.76367428597824,34.327076742262705,44.72413793103448,-15.96046364505624,True
AirPassengers,S3,Base,Naive (Flat),rmse,12,36.13587499552447,41.89125888506999,52.4913786024544,-16.35550360692993,True
AirPassengers,S3,Base,Naive (Flat),smape,12,6.600950393238839,7.850041126304343,10.092925118689587,-3.4919747254507483,True
AirPassengers,S3,Base,Naive (Flat),mase,12,0.977775066487049,1.1668940278722966,2.123511755159488,-1.145736688672439,True
AirPassengers,S3,Base,Naive (Flat),r2,12,0.5225744843256835,0.9922968549939254,0.5486363519492873,-0.0260618676236037,False
AirPassengers,S3,Base,Naive (Seasonal),mae,12,28.76367428597824,34.327076742262705,41.310344827586206,-12.54667054160797,True
AirPassengers,S3,Base,Naive (Seasonal),rmse,12,36.13587499552447,41.89125888506999,46.08163670464961,-9.945761709125144,True
AirPassengers,S3,Base,Naive (Seasonal),smape,12,6.600950393238839,7.850041126304343,9.694491822421494,-3.093541429182655,True
AirPassengers,S3,Base,Naive (Seasonal),mase,12,0.977775066487049,1.1668940278722966,1.9614241192606527,-0.9836490527736036,True
AirPassengers,S3,Base,Naive (Seasonal),r2,12,0.5225744843256835,0.9922968549939254,0.6521384622456794,-0.1295639779199958,False
AirPassengers,S3,Base,Auto-ARIMA,mae,12,28.76367428597824,34.327076742262705,15.16760177383131,13.596072512146929,False
AirPassengers,S3,Base,Auto-ARIMA,rmse,12,36.13587499552447,41.89125888506999,18.93487539786001,17.200999597664456,False
AirPassengers,S3,Base,Auto-ARIMA,smape,12,6.600950393238839,7.850041126304343,3.462552803992238,3.1383975892466007,False
AirPassengers,S3,Base,Auto-ARIMA,mase,12,0.977775066487049,1.1668940278722966,0.720161017166501,0.257614049320548,False
AirPassengers,S3,Base,Auto-ARIMA,r2,12,0.5225744843256835,0.9922968549939254,0.941267900739009,-0.4186934164133254,False
AirPassengers,S3,ChalDL,Naive (Flat),mae,12,42.68664987810133,9.03585327917478,44.72413793103448,-2.037488052933149,True
AirPassengers,S3,ChalDL,Naive (Flat),rmse,12,52.13330715353192,11.378095979376107,52.4913786024544,-0.3580714489224732,True
AirPassengers,S3,ChalDL,Naive (Flat),smape,12,9.828660690344648,1.786366272402394,10.092925118689587,-0.2642644283449407,True
AirPassengers,S3,ChalDL,Naive (Flat),mase,12,1.4510643357902433,0.3071593688960405,2.123511755159488,-0.6724474193692447,True
AirPassengers,S3,ChalDL,Naive (Flat),r2,12,0.5353331055888455,0.202190694778738,0.5486363519492873,-0.0133032463604417,False
AirPassengers,S3,ChalDL,Naive (Seasonal),mae,12,42.68664987810133,9.03585327917478,41.310344827586206,1.3763050505151213,False
AirPassengers,S3,ChalDL,Naive (Seasonal),rmse,12,52.13330715353192,11.378095979376107,46.08163670464961,6.051670448882312,False
AirPassengers,S3,ChalDL,Naive (Seasonal),smape,12,9.828660690344648,1.786366272402394,9.694491822421494,0.1341688679231527,False
AirPassengers,S3,ChalDL,Naive (Seasonal),mase,12,1.4510643357902433,0.3071593688960405,1.9614241192606527,-0.5103597834704094,True
AirPassengers,S3,ChalDL,Naive (Seasonal),r2,12,0.5353331055888455,0.202190694778738,0.6521384622456794,-0.1168053566568338,False
AirPassengers,S3,ChalDL,Auto-ARIMA,mae,12,42.68664987810133,9.03585327917478,15.16760177383131,27.51904810427002,False
AirPassengers,S3,ChalDL,Auto-ARIMA,rmse,12,52.13330715353192,11.378095979376107,18.93487539786001,33.19843175567191,False
AirPassengers,S3,ChalDL,Auto-ARIMA,smape,12,9.828660690344648,1.786366272402394,3.462552803992238,6.366107886352408,False
AirPassengers,S3,ChalDL,Auto-ARIMA,mase,12,1.4510643357902433,0.3071593688960405,0.720161017166501,0.7309033186237422,False
AirPassengers,S3,ChalDL,Auto-ARIMA,r2,12,0.5353331055888455,0.202190694778738,0.941267900739009,-0.4059347951501635,False
AirPassengers,S3,ChalML,Naive (Flat),mae,15,36.59319642679006,27.27668227923602,44.72413793103448,-8.130941504244419,True
AirPassengers,S3,ChalML,Naive (Flat),rmse,15,47.341515032635925,33.80968793572164,52.4913786024544,-5.149863569818471,True
AirPassengers,S3,ChalML,Naive (Flat),smape,15,8.330269232958749,6.536560424951884,10.092925118689587,-1.7626558857308383,True
AirPassengers,S3,ChalML,Naive (Flat),mase,15,1.2439271392605202,0.9272271533865712,2.123511755159488,-0.8795846158989677,True
AirPassengers,S3,ChalML,Naive (Flat),r2,15,0.4580861351777772,0.9151921791863924,0.5486363519492873,-0.0905502167715101,False
AirPassengers,S3,ChalML,Naive (Seasonal),mae,15,36.59319642679006,27.27668227923602,41.310344827586206,-4.717148400796148,True
AirPassengers,S3,ChalML,Naive (Seasonal),rmse,15,47.341515032635925,33.80968793572164,46.08163670464961,1.2598783279863142,False
AirPassengers,S3,ChalML,Naive (Seasonal),smape,15,8.330269232958749,6.536560424951884,9.694491822421494,-1.364222589462745,True
AirPassengers,S3,ChalML,Naive (Seasonal),mase,15,1.2439271392605202,0.9272271533865712,1.9614241192606527,-0.7174969800001325,True
AirPassengers,S3,ChalML,Naive (Seasonal),r2,15,0.4580861351777772,0.9151921791863924,0.6521384622456794,-0.1940523270679022,False
AirPassengers,S3,ChalML,Auto-ARIMA,mae,15,36.59319642679006,27.27668227923602,15.16760177383131,21.42559465295875,False
AirPassengers,S3,ChalML,Auto-ARIMA,rmse,15,47.341515032635925,33.80968793572164,18.93487539786001,28.406639634775917,False
AirPassengers,S3,ChalML,Auto-ARIMA,smape,15,8.330269232958749,6.536560424951884,3.462552803992238,4.86771642896651,False
AirPassengers,S3,ChalML,Auto-ARIMA,mase,15,1.2439271392605202,0.9272271533865712,0.720161017166501,0.5237661220940192,False
AirPassengers,S3,ChalML,Auto-ARIMA,r2,15,0.4580861351777772,0.9151921791863924,0.941267900739009,-0.4831817655612318,False
AirPassengers,S4,Base,Naive (Flat),mae,16,22.0460706947815,16.760128274495052,107.6206896551724,-85.5746189603909,True
AirPassengers,S4,Base,Naive (Flat),rmse,16,25.72927767315388,21.106656861323167,122.4377392800112,-96.70846160685733,True
AirPassengers,S4,Base,Naive (Flat),smape,16,5.058595786422623,3.617784720408999,22.80168846507648,-17.74309267865386,True
AirPassengers,S4,Base,Naive (Flat),mase,16,0.7494208850041234,0.569733733423429,5.109853652931967,-4.360432767927844,True
AirPassengers,S4,Base,Naive (Flat),r2,16,0.82313943881809,0.4333427510183554,-1.455733445840921,2.278872884659011,True
AirPassengers,S4,Base,Naive (Seasonal),mae,16,22.0460706947815,16.760128274495052,41.310344827586206,-19.264274132804708,True
AirPassengers,S4,Base,Naive (Seasonal),rmse,16,25.72927767315388,21.106656861323167,46.08163670464961,-20.35235903149573,True
AirPassengers,S4,Base,Naive (Seasonal),smape,16,5.058595786422623,3.617784720408999,9.694491822421494,-4.63589603599887,True
AirPassengers,S4,Base,Naive (Seasonal),mase,16,0.7494208850041234,0.569733733423429,1.9614241192606527,-1.2120032342565294,True
AirPassengers,S4,Base,Naive (Seasonal),r2,16,0.82313943881809,0.4333427510183554,0.6521384622456794,0.1710009765724106,True
AirPassengers,S4,Base,Auto-ARIMA,mae,16,22.0460706947815,16.760128274495052,22.325147804934456,-0.2790771101529579,True
AirPassengers,S4,Base,Auto-ARIMA,rmse,16,25.72927767315388,21.106656861323167,25.08926573557569,0.6400119375781905,False
AirPassengers,S4,Base,Auto-ARIMA,smape,16,5.058595786422623,3.617784720408999,5.08441107259482,-0.0258152861721967,True
AirPassengers,S4,Base,Auto-ARIMA,mase,16,0.7494208850041234,0.569733733423429,1.0600028528790204,-0.310581967874897,True
AirPassengers,S4,Base,Auto-ARIMA,r2,16,0.82313943881809,0.4333427510183554,0.8968838893690791,-0.0737444505509891,False
AirPassengers,S4,ChalDL,Naive (Flat),mae,16,267.8344557147825,179.78404028520885,107.6206896551724,160.21376605961012,False
AirPassengers,S4,ChalDL,Naive (Flat),rmse,16,280.5080948945198,173.27329374771983,122.4377392800112,158.07035561450857,False
AirPassengers,S4,ChalDL,Naive (Flat),smape,16,109.8079677841594,85.627428017125,22.80168846507648,87.0062793190829,False
AirPassengers,S4,ChalDL,Naive (Flat),mase,16,9.104603610106468,6.111470676361885,5.109853652931967,3.9947499571745,False
AirPassengers,S4,ChalDL,Naive (Flat),r2,16,-16.500552929889274,14.6870574676023,-1.455733445840921,-15.044819484048354,False
AirPassengers,S4,ChalDL,Naive (Seasonal),mae,16,267.8344557147825,179.78404028520885,41.310344827586206,226.5241108871963,False
AirPassengers,S4,ChalDL,Naive (Seasonal),rmse,16,280.5080948945198,173.27329374771983,46.08163670464961,234.42645818987015,False
AirPassengers,S4,ChalDL,Naive (Seasonal),smape,16,109.8079677841594,85.627428017125,9.694491822421494,100.11347596173788,False
AirPassengers,S4,ChalDL,Naive (Seasonal),mase,16,9.104603610106468,6.111470676361885,1.9614241192606527,7.143179490845815,False
AirPassengers,S4,ChalDL,Naive (Seasonal),r2,16,-16.500552929889274,14.6870574676023,0.6521384622456794,-17.152691392134955,False
AirPassengers,S4,ChalDL,Auto-ARIMA,mae,16,267.8344557147825,179.78404028520885,22.325147804934456,245.50930790984805,False
AirPassengers,S4,ChalDL,Auto-ARIMA,rmse,16,280.5080948945198,173.27329374771983,25.08926573557569,255.4188291589441,False
AirPassengers,S4,ChalDL,Auto-ARIMA,smape,16,109.8079677841594,85.627428017125,5.08441107259482,104.72355671156456,False
AirPassengers,S4,ChalDL,Auto-ARIMA,mase,16,9.104603610106468,6.111470676361885,1.0600028528790204,8.044600757227448,False
AirPassengers,S4,ChalDL,Auto-ARIMA,r2,16,-16.500552929889274,14.6870574676023,0.8968838893690791,-17.397436819258353,False
AirPassengers,S4,ChalML,Naive (Flat),mae,16,66.49609085581122,10.198880907129931,107.6206896551724,-41.12459879936118,True
AirPassengers,S4,ChalML,Naive (Flat),rmse,16,88.60216073504999,10.4510716889407,122.4377392800112,-33.83557854496121,True
AirPassengers,S4,ChalML,Naive (Flat),smape,16,14.890664177631283,2.26856637683742,22.80168846507648,-7.911024287445196,True
AirPassengers,S4,ChalML,Naive (Flat),mase,16,2.260428171006124,0.3466946314964959,5.109853652931967,-2.8494254819258438,True
AirPassengers,S4,ChalML,Naive (Flat),r2,16,-0.3027691698353169,0.3296504856910033,-1.455733445840921,1.152964276005604,True
AirPassengers,S4,ChalML,Naive (Seasonal),mae,16,66.49609085581122,10.198880907129931,41.310344827586206,25.18574602822501,False
AirPassengers,S4,ChalML,Naive (Seasonal),rmse,16,88.60216073504999,10.4510716889407,46.08163670464961,42.52052403040038,False
AirPassengers,S4,ChalML,Naive (Seasonal),smape,16,14.890664177631283,2.26856637683742,9.694491822421494,5.196172355209791,False
AirPassengers,S4,ChalML,Naive (Seasonal),mase,16,2.260428171006124,0.3466946314964959,1.9614241192606527,0.2990040517454713,False
AirPassengers,S4,ChalML,Naive (Seasonal),r2,16,-0.3027691698353169,0.3296504856910033,0.6521384622456794,-0.9549076320809964,False
AirPassengers,S4,ChalML,Auto-ARIMA,mae,16,66.49609085581122,10.198880907129931,22.325147804934456,44.17094305087676,False
AirPassengers,S4,ChalML,Auto-ARIMA,rmse,16,88.60216073504999,10.4510716889407,25.08926573557569,63.5128949994743,False
AirPassengers,S4,ChalML,Auto-ARIMA,smape,16,14.890664177631283,2.26856637683742,5.08441107259482,9.806253105036465,False
AirPassengers,S4,ChalML,Auto-ARIMA,mase,16,2.260428171006124,0.3466946314964959,1.0600028528790204,1.2004253181271036,False
AirPassengers,S4,ChalML,Auto-ARIMA,r2,16,-0.3027691698353169,0.3296504856910033,0.8968838893690791,-1.199653059204396,False
ETTh1,S1,Base,Naive (Flat),mae,1,8.9928272767965,,4.247947549197187,4.744879727599313,False
ETTh1,S1,Base,Naive (Flat),rmse,1,10.868166784758564,,5.116656022307689,5.7515107624508754,False
ETTh1,S1,Base,Naive (Flat),smape,1,146.02467794476388,,66.30654366612883,79.71813427863505,False
ETTh1,S1,Base,Naive (Flat),mase,1,3.9934053271101626,,6.477781799755251,-2.484376472645088,True
ETTh1,S1,Base,Naive (Flat),r2,1,-8.947080431534712,,-1.204730366164937,-7.7423500653697745,False
ETTh1,S1,Base,Naive (Seasonal),mae,1,8.9928272767965,,5.119685739066015,3.873141537730485,False
ETTh1,S1,Base,Naive (Seasonal),rmse,1,10.868166784758564,,6.039597566626374,4.82856921813219,False
ETTh1,S1,Base,Naive (Seasonal),smape,1,146.02467794476388,,90.2045398611263,55.82013808363757,False
ETTh1,S1,Base,Naive (Seasonal),mase,1,3.9934053271101626,,7.80711313331917,-3.813707806209008,True
ETTh1,S1,Base,Naive (Seasonal),r2,1,-8.947080431534712,,-2.071843198441824,-6.875237233092888,False
ETTh1,S1,Base,Auto-ARIMA,mae,1,8.9928272767965,,4.247947549197187,4.744879727599313,False
ETTh1,S1,Base,Auto-ARIMA,rmse,1,10.868166784758564,,5.116656022307689,5.7515107624508754,False
ETTh1,S1,Base,Auto-ARIMA,smape,1,146.02467794476388,,66.30654366612883,79.71813427863505,False
ETTh1,S1,Base,Auto-ARIMA,mase,1,3.9934053271101626,,6.477781799755251,-2.484376472645088,True
ETTh1,S1,Base,Auto-ARIMA,r2,1,-8.947080431534712,,-1.204730366164937,-7.7423500653697745,False
ETTh1,S1,ChalDL,Naive (Flat),mae,1,4.216402630236336,,4.247947549197187,-0.0315449189608507,True
ETTh1,S1,ChalDL,Naive (Flat),rmse,1,5.475047915968697,,5.116656022307689,0.3583918936610084,False
ETTh1,S1,ChalDL,Naive (Flat),smape,1,49.66757227245646,,66.30654366612883,-16.63897139367237,True
ETTh1,S1,ChalDL,Naive (Flat),mase,1,1.872359404508121,,6.477781799755251,-4.60542239524713,True
ETTh1,S1,ChalDL,Naive (Flat),r2,1,-1.52440417180081,,-1.204730366164937,-0.319673805635873,False
ETTh1,S1,ChalDL,Naive (Seasonal),mae,1,4.216402630236336,,5.119685739066015,-0.9032831088296788,True
ETTh1,S1,ChalDL,Naive (Seasonal),rmse,1,5.475047915968697,,6.039597566626374,-0.5645496506576766,True
ETTh1,S1,ChalDL,Naive (Seasonal),smape,1,49.66757227245646,,90.2045398611263,-40.536967588669846,True
ETTh1,S1,ChalDL,Naive (Seasonal),mase,1,1.872359404508121,,7.80711313331917,-5.9347537288110495,True
ETTh1,S1,ChalDL,Naive (Seasonal),r2,1,-1.52440417180081,,-2.071843198441824,0.5474390266410143,True
ETTh1,S1,ChalDL,Auto-ARIMA,mae,1,4.216402630236336,,4.247947549197187,-0.0315449189608507,True
ETTh1,S1,ChalDL,Auto-ARIMA,rmse,1,5.475047915968697,,5.116656022307689,0.3583918936610084,False
ETTh1,S1,ChalDL,Auto-ARIMA,smape,1,49.66757227245646,,66.30654366612883,-16.63897139367237,True
ETTh1,S1,ChalDL,Auto-ARIMA,mase,1,1.872359404508121,,6.477781799755251,-4.60542239524713,True
ETTh1,S1,ChalDL,Auto-ARIMA,r2,1,-1.52440417180081,,-1.204730366164937,-0.319673805635873,False
ETTh1,S2,ChalML,Naive (Flat),mae,2,1.054849022511768,0.8156327140430166,0.4480861066171067,0.6067629158946612,False
ETTh1,S2,ChalML,Naive (Flat),rmse,2,1.4249428386296694,1.0471224101992722,0.6541843541173432,0.7707584845123262,False
ETTh1,S2,ChalML,Naive (Flat),smape,2,18.43526371897651,11.806974636692088,9.45681506947285,8.978448649503662,False
ETTh1,S2,ChalML,Naive (Flat),mase,2,0.4684221742659815,0.3621944384085837,0.6832956369049432,-0.2148734626389617,True
ETTh1,S2,ChalML,Naive (Flat),r2,2,0.7828384268858206,0.2513089372275239,0.9639601191392212,-0.1811216922534005,False
ETTh1,S2,ChalML,Naive (Seasonal),mae,2,1.054849022511768,0.8156327140430166,1.713828071769518,-0.6589790492577501,True
ETTh1,S2,ChalML,Naive (Seasonal),rmse,2,1.4249428386296694,1.0471224101992722,2.23652009743072,-0.8115772588010506,True
ETTh1,S2,ChalML,Naive (Seasonal),smape,2,18.43526371897651,11.806974636692088,30.49761664828341,-12.0623529293069,True
ETTh1,S2,ChalML,Naive (Seasonal),mase,2,0.4684221742659815,0.3621944384085837,2.613451358013197,-2.1450291837472157,True
ETTh1,S2,ChalML,Naive (Seasonal),r2,2,0.7828384268858206,0.2513089372275239,0.5787609246942689,0.2040775021915517,True
